project,story_id,run_id,user_story,review_status,classification_mode,final_rows,final_confidence,decision,disagreement_cause,action,why,uncertainty_band,uncertainty_score,consensus_ratio,disagreement_rate,hypothesis_count,label_overlap,normalized_entropy,taxonomy_version,prompt_version,policy_version,openai_rows,openai_confidence,openai_needs_review,gemini_rows,gemini_confidence,gemini_needs_review,deepseek_rows,deepseek_confidence,deepseek_needs_review,groq_rows,groq_confidence,groq_needs_review
P07,us_ce7325893d39f2f2,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to sort managers so that I can organize their information by specific criteria.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6783,0.3333,0.6667,3,0.0,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Registry::Modify input behavior,0.74,True,,,,n/a::n/a,0.3,True,Management::View dashboard | Management::Modify input behavior,0.8,False
P07,us_ff18537feb35af3d,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to view the list of registered coaches so that I can monitor and manage them.",accepted_auto,,Registry::Retrieve data,0.87,accept,multi_label_story,none,"Todos os modelos concordam em 'Retrieve data' (Registry), mas um modelo adicionalmente sugeriu 'View dashboard' (Management). A história foca em visualizar uma lista, que é primariamente recuperação de dados; o aspecto de monitoramento/gerenciamento pode ser implícito, mas não exige necessariamente um painel dedicado. A confiança é alta e a divergência é menor, permitindo aceitar a linha principal.",low,0.2612,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.82,False,,,,Registry::Retrieve data | Management::View dashboard,0.9,False,Registry::Retrieve data,0.9,False
P07,us_0afd3d595ae6dd69,run_15255bc7f3424248ad7d396e18cc57b1,"As a system administrator, I want to retrieve data from the database so that I can display it on the application interface.",accepted_auto,,Registry::Retrieve data,0.92,accept,annotation_error_suspected,none,"Todos os modelos concordaram com 'Registry/Retrieve data' com alta confiança, sem divergência real. A causa é definida como padrão para aceitação.",low,0.02,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.96,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.9,False
P07,us_022c5a6ea147d862,run_15255bc7f3424248ad7d396e18cc57b1,"As a developer, I want to create a listing screen so that users can view available records in the system.",accepted_auto,,Registry::Retrieve data,0.82,accept,model_instability,none,"Dois modelos concordaram em 'Registry/Retrieve data' com alta confiança; o terceiro adicionou 'Management/View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2745,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P07,us_10da6af1a9ff631a,run_15255bc7f3424248ad7d396e18cc57b1,"As a developer, I want to consume the service for listing so that I can display data retrieved from the backend on the interface.",accepted_auto,,Registry::Retrieve data,0.8866666666666667,accept,annotation_error_suspected,none,"Todos os modelos concordaram com a mesma classificação (Registry/Retrieve data) com alta confiança, sem divergências. A causa é definida como 'annotation_error_suspected' por padrão, mas não há indicação de erro real; a classificação é consistente e alinhada com a taxonomia.",low,0.0283,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.9,False
P07,us_a973d6e9ee82e9d0,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to register a coach so that they can be added to the system and assigned to activities.",accepted_auto,classify_only,n/a::n/a,0.88,accept,multi_label_story,none,Auto-finalized in classify-only mode as not covered.,low,0.2578,0.6667,0.3333,2,0.5556,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.86,False,,,,Registry::Insert data,0.9,False,Registry::Insert data | Authentication::Create account | Management::Notify via app,0.9,False
P07,us_c6bce2385d7a78a9,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to delete a coach so that I can remove inactive or incorrect records from the system.",accepted_auto,,Registry::Remove data,0.9,accept,model_instability,none,"Dois modelos concordaram em 'Registry/Remove data' com alta confiança; um modelo adicionou 'Management/View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2628,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Remove data,0.9,False,,,,Registry::Remove data,0.9,False,Registry::Remove data | Management::View dashboard,0.8,False
P07,us_036b68b79f780235,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to search for a coach so that I can quickly find specific profiles.",accepted_auto,,Registry::Retrieve data,0.83,accept,annotation_error_suspected,none,"Todos os modelos concordam em 'Registry/Retrieve data' com alta confiança, sem divergência real. A causa é atribuída a possível erro de anotação devido à falta de especificidade na história, mas a classificação é clara.",low,0.0433,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_22e106c2707ca342,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to filter coaches so that I can view only those that meet specific criteria.",accepted_auto,,Registry::Retrieve data,0.79,accept,model_instability,none,"Dois modelos concordaram em 'Registry/Retrieve data', mas um adicionou 'Management/View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2812,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P07,us_b2787072cd9bc273,run_15255bc7f3424248ad7d396e18cc57b1,"As a user, I want to navigate through the system entities so that I can easily access related information and functionalities.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6733,0.3333,0.6667,3,0.1667,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.62,True,,,,n/a::n/a,0.3,True,Registry::Retrieve data | Management::View dashboard,0.8,False
P07,us_96555a67aae0f52a,run_15255bc7f3424248ad7d396e18cc57b1,"As a user, I want to click on a “logout” button so that I can securely end my session.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6378,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,,,,n/a::n/a,0.3,True,Authentication::Remove data,0.8,False
P07,us_2ac1d1b1b85b16df,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to create a project selection so that candidates can apply to participate in it.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.68,0.3333,0.6667,3,0.1111,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.72,True,,,,n/a::n/a,0.3,True,Registry::Insert data | Authentication::Create account | Management::View dashboard,0.8,False
P07,us_f6981fe07db1bae7,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to edit a created project selection so that I can update its details or requirements.",accepted_auto,,Registry::Update data,0.82,accept,model_instability,none,"Dois modelos concordam em 'Registry/Update data' com alta confiança; o terceiro adicionou 'Management/View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2745,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.76,False,,,,Registry::Update data,0.9,False,Registry::Update data | Management::View dashboard,0.8,False
P07,us_0126148f2c9b69ab,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to view the list of selections so that I can monitor all ongoing and past processes.",accepted_auto,classify_only,n/a::n/a,0.86,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.302,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Management::View dashboard,0.9,False,Registry::Retrieve data,0.9,False
P07,us_20958659c9951d93,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to search for created selections so that I can quickly find specific projects or recruitment processes.",accepted_auto,,Registry::Retrieve data,0.83,accept,annotation_error_suspected,none,"Todos os modelos concordam com 'Retrieve data' no módulo 'Registry', mas a confiança média é moderada e a história pode ser interpretada como uma operação de busca simples, sem divergência real.",low,0.0433,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_c9d1152c478e176a,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to create a contract so that I can formalize the agreement with a selected candidate.",accepted_auto,classify_only,n/a::n/a,0.55,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5462,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,,,,Registry::Insert data,0.8,False,Registry::Insert data,0.8,False
P07,us_16d13b715e51329c,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to edit a created contract so that I can update its information or terms.",accepted_auto,,Registry::Update data,0.89,accept,annotation_error_suspected,none,"Todos os modelos concordaram com 'Registry/Update data' com alta confiança, sem divergência real. A causa é definida como suspeita de erro de anotação por padrão, mas a história está clara e alinhada com a taxonomia.",low,0.0275,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.87,False,,,,Registry::Update data,0.9,False,Registry::Update data,0.9,False
P07,us_c47ac04e3cb9f8fe,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to view the list of contracts so that I can track all active and completed agreements.",accepted_auto,classify_only,n/a::n/a,0.81,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.3137,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Management::View dashboard,0.8,False,Registry::Retrieve data,0.9,False
P07,us_f9db8aa8a9049ef5,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to search for created contracts so that I can quickly locate and review specific agreements.",accepted_auto,,Registry::Retrieve data,0.83,accept,annotation_error_suspected,none,"Todos os modelos concordaram no módulo e operação, com alta confiança média. Nenhuma divergência real, mas a causa é atribuída por padrão.",low,0.0433,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_e2d51f8e02f45675,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to view detailed information of a coach so that I can verify their credentials and assignments.",accepted_auto,,Registry::Retrieve data,0.86,accept,annotation_error_suspected,none,"Os modelos concordam na operação principal (Retrieve data), mas o groq adicionou Validate user permissions, que pode ser implícito ou um requisito separado não explicitamente solicitado na história.",low,0.2645,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Authentication::Validate user permissions,0.9,False
P07,us_2ef311dd1979a439,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to view the list of registered students so that I can manage their enrollment and participation.",accepted_auto,,Registry::Retrieve data,0.86,accept,multi_label_story,none,"Os modelos concordam na operação principal (Retrieve data), mas um modelo sugeriu uma segunda operação (View dashboard) que pode ser um componente contextual, não um requisito direto da história.",low,0.2645,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Management::View dashboard,0.9,False
P07,us_f0108f4ce36c71e9,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to view detailed information of a student so that I can assess their profile and progress.",accepted_auto,,Registry::Retrieve data,0.87,accept,model_instability,none,"Dois modelos identificaram apenas 'Retrieve data' no Registry, enquanto um adicionou 'View dashboard' no Management, indicando instabilidade menor, mas o consenso principal é claro.",low,0.2662,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P07,us_563ed7e9d2afaca8,run_15255bc7f3424248ad7d396e18cc57b1,"As a student, I want to view selections opened by managers so that I can apply for available opportunities.",accepted_auto,,Registry::Retrieve data,0.78,accept,annotation_error_suspected,none,"Todos os modelos concordaram em 'Registry/Retrieve data' com confiança moderada-alta, sem divergência real. A causa é definida como suspeita de erro de anotação devido à possível ambiguidade na história, mas a consistência permite aceitação.",low,0.055,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data,0.8,False
P07,us_308b5abbd1132952,run_15255bc7f3424248ad7d396e18cc57b1,"As a student, I want to view detailed information of a selection so that I can understand its requirements before applying.",accepted_auto,,Registry::Retrieve data,0.81,accept,annotation_error_suspected,none,"Todos os modelos concordaram com 'Registry/Retrieve data', mas a confiança média é moderada e a história pode ter ambiguidade leve sobre a fonte dos dados.",low,0.0467,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_dc3ce146d81871b2,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to view student applications so that I can review and evaluate candidates for selection.",accepted_auto,,Registry::Retrieve data,0.81,accept,annotation_error_suspected,none,"Todos os modelos concordaram com 'Registry/Retrieve data', mas a confiança média é moderada devido a variações nas confianças individuais (0.74, 0.9, 0.8). A história é clara, mas a confiança mais baixa do OpenAI sugere possível incerteza na anotação.",low,0.0467,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_0ab8aef6c0acd1ae,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to favorite a student so that I can easily identify and revisit promising candidates.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6253,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,,,,n/a::n/a,0.3,True,Registry::Insert data | Management::View dashboard,0.8,False
P07,us_f11114db0233872a,run_15255bc7f3424248ad7d396e18cc57b1,"As a manager, I want to view contract information so that I can verify the details of agreements with selected candidates.",accepted_auto,,Registry::Retrieve data,0.81,accept,annotation_error_suspected,none,"Todos os modelos concordam na classificação (Registry/Retrieve data) com alta confiança, sem divergência real. A causa é atribuída por padrão, mas a decisão é aceitar devido ao consenso.",low,0.0483,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.72,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P07,us_2301fa6cb494f1d5,run_15255bc7f3424248ad7d396e18cc57b1,"As an administrator, I want to view information of all students so that I can monitor their academic and selection status.",accepted_auto,,Registry::Retrieve data,0.8866666666666667,accept,annotation_error_suspected,none,"Todos os modelos concordam com 'Registry/Retrieve data', mas o Groq adicionou 'Management/View dashboard' sem evidência clara na história, sugerindo possível erro de anotação ou interpretação excessiva.",low,0.2578,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Management::View dashboard,0.9,False
P08,us_21e6bca0bcbc1215,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to log in to have the first access to the system",accepted_auto,classify_only,n/a::n/a,0.86,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4145,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::First login,0.78,True,,,,Authentication::First login,0.9,False,Authentication::Login with username and password | Authentication::First login,0.9,False
P08,us_2723c2bfa95e139e,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to log out of the system to exit the system",accepted_auto,classify_only,n/a::n/a,0.48,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6045,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,,,,n/a::n/a,0.5,True,Authentication::Logout,1.0,False
P08,us_81a0bebdae0eb4ab,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to change my password to update it when necessary",accepted_auto,classify_only,n/a::n/a,0.85,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4703,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Update profile,0.74,True,,,,Authentication::Update profile,0.9,False,Authentication::Update data,0.9,False
P08,us_40928e107448dddc,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to recover my password to regain access to the system",accepted_auto,,Authentication::Password recovery,0.95,accept,annotation_error_suspected,none,"Todos os modelos concordam com alta confiança, mas há pequena variação nas confianças (0.96, 1.0, 0.9), sugerindo possível inconsistência menor na anotação ou interpretação.",low,0.0117,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Password recovery,0.96,False,,,,Authentication::Password recovery,1.0,False,Authentication::Password recovery,0.9,False
P08,us_e78de0e6a58cbcac,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to create a contract to associate it with the created accounts",accepted_auto,classify_only,n/a::n/a,0.74,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4595,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.62,True,,,,Registry::Insert data | Authentication::Create account,0.8,False,Registry::Insert data | Authentication::Create account,0.8,False
P08,us_0be725b98d47c343,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to create a manager account so they can access the system",accepted_auto,,Authentication::Create account,0.92,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam com alta confiança, mas a história pode implicar também 'Validate user permissions' ou 'First login', não explicitamente tratadas.",low,0.0233,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Create account,0.92,False,,,,Authentication::Create account,0.9,False,Authentication::Create account,0.9,False
P08,us_31c9cb305951e585,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to delete a manager account to remove the manager from the system",accepted_auto,,Authentication::Remove account,0.93,accept,annotation_error_suspected,none,"Dois modelos concordam em 'Remove account' com alta confiança; um modelo divergiu com 'Remove data', mas a história claramente trata de conta, não de dados genéricos.",low,0.2978,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Remove account,0.93,False,,,,Authentication::Remove account,0.9,False,Authentication::Remove data,0.8,False
P08,us_35c38b70618a1e19,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to expand a registered manager's information to access more details of their profile",accepted_auto,classify_only,n/a::n/a,0.7,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5717,0.3333,0.6667,3,0.1667,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,True,,,,Registry::Retrieve data | Authentication::Validate user permissions,0.8,False,Registry::Update data | Authentication::Update profile,0.8,False
P08,us_a418cfbbab622da2,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to sort the list of registered managers to make it easier to view their information",accepted_auto,classify_only,n/a::n/a,0.8,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4183,0.3333,0.6667,3,0.4444,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Registry::Modify input behavior,0.78,False,,,,Registry::Retrieve data,0.8,False,Management::View dashboard | Registry::Retrieve data,0.8,False
P08,us_c8267e92edd53881,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to create a coach account so they can access the system",accepted_auto,,Authentication::Create account,0.9,accept,annotation_error_suspected,none,"Todos os modelos concordam com alta confiança, sem divergência. A história se alinha claramente com a taxonomia.",low,0.025,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Create account,0.9,False,,,,Authentication::Create account,0.9,False,Authentication::Create account,0.9,False
P08,us_57a63cb0f6a2b93d,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to delete a coach account to remove the coach from the system",accepted_auto,classify_only,n/a::n/a,0.9,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,low,0.292,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Remove account,0.9,False,,,,Authentication::Remove account,0.9,False,Registry::Remove data,0.9,False
P08,us_562576a70ed7f0cf,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to expand a registered coach's information to access more details of their profile",accepted_auto,classify_only,n/a::n/a,0.79,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,low,0.3187,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.8,False,Registry::Update data | Authentication::Validate user permissions,0.8,False
P08,us_e51422225b20034e,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to sort the list of registered coaches to make it easier to view their information",accepted_auto,,Registry::Retrieve data,0.74,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam em 'Registry/Retrieve data', mas a confiança varia e há questões sobre se a ordenação é apenas de interface ou requer backend, sugerindo possível erro de anotação na taxonomia por falta de operação específica para ordenação.",low,0.23,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.62,True,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data,0.8,False
P08,us_5ea4d84f62b7b9ca,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to create a student account so the coach can access the system",accepted_auto,,Authentication::Create account,0.91,accept,annotation_error_suspected,none,"Todos os modelos concordam com alta confiança na mesma classificação, sem divergência real. A causa é atribuída por padrão, mas a decisão é aceitar devido ao consenso.",low,0.0225,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Create account,0.93,False,,,,Authentication::Create account,0.9,False,Authentication::Create account,0.9,False
P08,us_dd15fe16709bfdbb,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to delete a student account to remove the student from the system",accepted_auto,,Authentication::Remove account,0.9,accept,annotation_error_suspected,none,"Dois modelos concordam com 'Remove account' no módulo Authentication, enquanto um sugere 'Remove data' no Registry, indicando possível erro de anotação ou ambiguidade menor, mas a maioria é clara e confiável.",low,0.3003,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Remove account,0.9,False,,,,Authentication::Remove account,0.9,False,Authentication::Remove data,0.8,False
P08,us_5946d6605690a1e1,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to expand a registered student's information to access more details of their profile",accepted_auto,classify_only,n/a::n/a,0.86,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.302,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Update data,0.9,False
P08,us_7ec29f9130c236a1,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to sort the list of registered students to make it easier to view their information",accepted_auto,,Registry::Retrieve data,0.78,accept,annotation_error_suspected,ask_human,"Todos os modelos concordaram em 'Registry/Retrieve data', mas um sinalizou necessidade de revisão devido a ambiguidade sobre se a ordenação é de UI ou persistente, o que não é claro na história.",low,0.22,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,True,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data,0.8,False
P08,us_10a54858b71c7514,run_15255bc7f3424248ad7d396e18cc57b1,"As a Coach, I want to select students to form my team",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6942,0.3333,0.6667,3,0.0,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.55,True,,,,n/a::n/a,0.3,True,Registry::Insert data | Authentication::Create account,0.8,False
P08,us_4078ad998abdd857,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to update my data to complete my profile information",accepted_auto,classify_only,n/a::n/a,0.9,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.2545,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.9,False,,,,Registry::Update data | Authentication::Update profile,0.9,False,Registry::Update data,0.9,False
P08,us_421481a8fcd50c1b,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to register my schedule so the responsible coach is aware of my workload",accepted_auto,classify_only,n/a::n/a,0.79,accept,annotation_error_suspected,none,Auto-finalized in classify-only mode as not covered.,low,0.2812,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.78,False,,,,Registry::Insert data,0.8,False,Registry::Insert data | Authentication::Create account,0.8,False
P08,us_cb7bb1de42310f4a,run_15255bc7f3424248ad7d396e18cc57b1,"As a Coach, I want to view my team's schedule to know when students will be in the lab",accepted_auto,classify_only,n/a::n/a,0.61,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5487,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,n/a::n/a,0.3,True,Registry::Retrieve data,0.8,False
P08,us_7acfb707f2fe4d56,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to log my weekly activity so my coach can monitor it",accepted_auto,classify_only,n/a::n/a,0.81,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,low,0.2762,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.74,False,,,,Registry::Insert data,0.9,False,Registry::Insert data | Authentication::Login with username and password,0.8,False
P08,us_338d71e54954a420,run_15255bc7f3424248ad7d396e18cc57b1,"As a Coach, I want to review or validate my team's weekly activities",accepted_auto,classify_only,n/a::n/a,0.6,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.59,0.3333,0.6667,3,0.1667,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Authentication::Validate user permissions,0.62,True,,,,Management::View dashboard,0.7,False,Registry::Retrieve data,0.8,False
P08,us_3d1468f622c0b55d,run_15255bc7f3424248ad7d396e18cc57b1,"As a Manager, I want to view weekly reports validated by the coaches to stay updated on project progress",accepted_auto,classify_only,n/a::n/a,0.78,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4495,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::View dashboard,0.74,True,,,,Management::View dashboard,0.8,False,Management::View dashboard | Registry::Retrieve data,0.8,False
